年份,省份,绿色金融综合指数,绿色信贷,绿色投资,绿色保险,绿色债券,绿色支持,绿色基金,绿色权益,x_绿色信贷,x_绿色投资,x_绿色保险,x_绿色债券,x_绿色支持,x_绿色基金,x_绿色权益,绿色信贷_sum,y_绿色信贷,绿色投资_sum,y_绿色投资,绿色保险_sum,y_绿色保险,绿色债券_sum,y_绿色债券,绿色支持_sum,y_绿色支持,绿色基金_sum,y_绿色基金,绿色权益_sum,y_绿色权益,n,y_lny_绿色信贷,y_lny_绿色投资,y_lny_绿色保险,y_lny_绿色债券,y_lny_绿色支持,y_lny_绿色基金,y_lny_绿色权益,y_lny_绿色信贷_sum,y_lny_绿色投资_sum,y_lny_绿色保险_sum,y_lny_绿色债券_sum,y_lny_绿色支持_sum,y_lny_绿色基金_sum,y_lny_绿色权益_sum,E_绿色信贷,E_绿色投资,E_绿色保险,E_绿色债券,E_绿色支持,E_绿色基金,E_绿色权益,d_绿色信贷,d_绿色投资,d_绿色保险,d_绿色债券,d_绿色支持,d_绿色基金,d_绿色权益,d_sum,W_绿色信贷,W_绿色投资,W_绿色保险,W_绿色债券,W_绿色支持,W_绿色基金,W_绿色权益,Score_绿色信贷,Score_绿色投资,Score_绿色保险,Score_绿色债券,Score_绿色支持,Score_绿色基金,Score_绿色权益,能源消费总量,年末常住人口,地区生产总值,人均能源消耗,能源强度,CO2排放量,碳排放强度,第一产业增加值,第二产业增加值,第三产业增加值,人均地区生产总值,Post,Treat,DID,全国均值,减排效率,能源消费总量.1,煤炭消费量,焦炭消费量,原油消费量,汽油消费量,煤油消费量,柴油消费量,燃料油消费量,天然气消费量,电力消费量,rel_year,产业结构高级化,能源利用效率,绿色信贷规模,carbon_trading,environmental_tax,gfi_std,ln_GDP,ln_pop
2014,广西壮族自治区,0.33851089,0.055446,0.013626,0.024989,0.008544,0.008287,0.056639,0.028579,0.38335697,0.28165926,0.34115927,0.22407369,0.21763664,0.5410749,0.44092953,217.69486,0.00176098,169.97573,0.00165706,197.11803,0.00173074,134.47093,0.00166634,134.86767,0.00161371,294.9318,0.00183458,243.86163,0.00180811,775,-0.01116795,-0.01060965,-0.01100611,-0.01065976,-0.01037487,-0.01155956,-0.01141909,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04740735,0.03969398,0.04272172,0.03568737,0.0382206,0.07235713,0.06242273,9515.34,4770.0,15672.89,1.99483018867925,0.607120958546892,299354434.7,1.91001426475908,2002.0,9038.8,8984.9,45915,0,0,0,1.79640226266579,-0.0,9515.34,6796.51,1018.65,1390.47,244.3,90.32,506.17,31.22,8.25,1307.99,-3,0.9940368190467762,1.6471182322439344,3.537701087674322e-06,0,0,0.5391637326291122,9.659687747190084,8.470101583882387
2015,广西壮族自治区,0.34336751,0.054395,0.013436,0.024194,0.008333,0.008433,0.061503,0.02898,0.3751112,0.27715487,0.32893112,0.21783023,0.22206514,0.59525159,0.44809263,217.69486,0.00172311,169.97573,0.00163056,197.11803,0.0016687,134.47093,0.00161991,134.86767,0.00164654,294.9318,0.00201827,243.86163,0.00183749,775,-0.0109652,-0.01046627,-0.01067253,-0.01040852,-0.01055281,-0.0125244,-0.01157499,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04638765,0.03905919,0.04119045,0.03469299,0.03899831,0.0796021,0.06343682,9805.66,4811.0,16803.12,2.03817501558927,0.583561862320807,293448512.4,1.74639300558468,2053.7,8344.6,9811.9,46482,0,0,0,1.71577514742415,-0.0,9806.0,6094.82,1000.12,1428.77,270.89,56.36,485.34,24.1,8.37,1334.0,-2,1.1758382666634708,1.7136143818978018,3.2371964254257545e-06,0,0,0.5715163727991108,9.729319862434302,8.478660241699453
2016,广西壮族自治区,0.36914547,0.059681,0.014428,0.027813,0.009089,0.008351,0.062586,0.031215,0.41657097,0.30061466,0.38456334,0.24018383,0.21956141,0.60731786,0.48796025,217.69486,0.00191355,169.97573,0.00176857,197.11803,0.00195093,134.47093,0.00178614,134.86767,0.00162798,294.9318,0.00205918,243.86163,0.00200097,775,-0.01197654,-0.01120848,-0.01217272,-0.01130215,-0.01045229,-0.01273695,-0.01243428,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.05151472,0.04236535,0.04815701,0.03825317,0.03855862,0.0812157,0.06908091,10110.15,4857.0,18317.64,2.08156269302038,0.551935183790052,309222365.6,1.68811247300416,1841.2,7865.7,10685.6,47069,0,0,0,1.62438398605541,-0.0,10110.0,6403.86,1020.96,1340.43,335.03,62.51,538.43,10.54,15.37,1359.65,-1,1.3585059181001056,1.8118069464844735,3.258116220211774e-06,0,0,0.7432376654257982,9.81561980896929,8.488176242345745
2017,广西壮族自治区,0.400451,0.062051,0.015263,0.027514,0.009126,0.010148,0.069809,0.03371,0.43516206,0.32035412,0.37995954,0.24127354,0.27404469,0.68776233,0.53247292,217.69486,0.00199895,169.97573,0.00188471,197.11803,0.00192757,134.47093,0.00179424,134.86767,0.00203195,294.9318,0.00233194,243.86163,0.0021835,775,-0.01242376,-0.01182461,-0.01205021,-0.01134531,-0.01259558,-0.014134,-0.01337795,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.05381376,0.04514722,0.04758049,0.03842672,0.04812678,0.09197342,0.0753826,10456.02,4907.0,18523.26,2.13083757896882,0.564480550399876,312365105.1,1.68633979709835,1902.3,8328.9,11461.8,50221,1,0,0,1.56738551218677,-0.0,10456.0,6617.64,1088.52,1563.03,356.97,50.95,535.01,10.45,16.76,1444.95,0,1.376148110794943,1.7715402227616242,3.3498962925532552e-06,0,0,0.9517811684013457,9.826782518627352,8.498418036089904
2018,广西壮族自治区,0.35701023,0.056626,0.014029,0.025671,0.009345,0.007582,0.065749,0.02902,0.39261199,0.29117606,0.35163726,0.24773174,0.19627971,0.64254583,0.44880316,217.69486,0.0018035,169.97573,0.00171304,197.11803,0.00178389,134.47093,0.00184227,134.86767,0.00145535,294.9318,0.00217863,243.86163,0.0018404,775,-0.01139454,-0.01091121,-0.01129018,-0.01160033,-0.00950709,-0.01335293,-0.01159043,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04855186,0.04103518,0.04403383,0.03945529,0.03446996,0.08592669,0.06353741,10823.39,4947.0,20352.51,2.18786941580756,0.53179632389322,322065343.2,1.58243549911043,2020.6,9049.0,12441.0,54657,1,0,0,1.51591455826218,-0.0,10823.0,7339.78,1023.08,1599.33,334.15,52.2,486.67,16.28,22.68,1703.04,1,1.374848049508233,1.880419166268609,2.782261254262988e-06,0,1,0.6623980994114557,9.920959524788142,8.506536611227709
2019,广西壮族自治区,0.37153976,0.064643,0.015931,0.029124,0.009207,0.010382,0.057759,0.025624,0.45549449,0.33614359,0.40470598,0.24366536,0.28111281,0.55355131,0.38820535,217.69486,0.00209235,169.97573,0.0019776,197.11803,0.00205311,134.47093,0.00181203,134.86767,0.00208436,294.9318,0.00187688,243.86163,0.00159191,775,-0.0129087,-0.01231227,-0.01270549,-0.0114399,-0.01286737,-0.01178332,-0.01025638,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.05632815,0.04737241,0.05067937,0.03880766,0.04936806,0.07402558,0.05495853,11454.85,4982.0,21237.14,2.29924729024488,0.539378183691401,321790151.7,1.51522357388989,2178.0,9475.9,13201.4,58019,1,0,0,1.5000536746505,-0.0,11270.0,8021.91,1079.35,1637.82,256.68,46.36,487.19,17.99,27.86,1907.33,2,1.3931552675735286,1.8539867392414566,3.0438656052556988e-06,0,1,0.7591873594172217,9.963506814688781,8.513586695822125
2020,广西壮族自治区,0.40627228,0.065821,0.015608,0.030621,0.009567,0.010025,0.065127,0.033943,0.46473262,0.32851793,0.42771988,0.25430476,0.27029299,0.63561772,0.53663907,217.69486,0.00213479,169.97573,0.00193273,197.11803,0.00216987,134.47093,0.00189115,134.86767,0.00200413,294.9318,0.00215513,243.86163,0.00220059,775,-0.01312765,-0.01207731,-0.01330799,-0.01185859,-0.01245077,-0.01323232,-0.01346547,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.05747057,0.04629774,0.05356129,0.04050215,0.04746792,0.0850002,0.0759724,12279.3,5018.72,22156.69,2.44669955685912,0.554202816395409,332733940.6,1.50173126310834,2284.8,9357.5,13369.1,58629,1,0,0,1.47141701078949,-0.0,12081.05,8496.71,1413.42,1276.2,286.16,20.27,435.86,19.96,31.52,2029.0,3,1.4287042479294685,1.804393572923538,2.970705461871787e-06,0,1,0.990559944004298,10.005894761473629,8.520930200093146
2021,广西壮族自治区,0.42105221,0.067835,0.017284,0.030187,0.01024,0.010123,0.068189,0.033872,0.48053061,0.36815411,0.4210444,0.27421584,0.27327111,0.66972475,0.53537535,217.69486,0.00220736,169.97573,0.00216592,197.11803,0.002136,134.47093,0.00203922,134.86767,0.00202622,294.9318,0.00227078,243.86163,0.00219541,775,-0.01350011,-0.01328773,-0.01313389,-0.01263335,-0.01256575,-0.01382366,-0.01343893,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.05942421,0.05188363,0.05272535,0.04367332,0.04799093,0.08956128,0.0757935,13452.9,5037.0,24740.9,2.67081596188207,0.543751439923366,349591438.3,1.41301019081763,2461.9,10883.3,14224.2,64992,1,0,0,1.36781889095748,-0.0,13189.02,7857.73,1580.09,1698.17,305.09,23.53,452.77,33.75,41.0,2238.0,4,1.3069749065081364,1.8390755896498154,2.7418161829197806e-06,0,1,1.0890172573266848,10.116213023619483,8.52456594574565
2022,广西壮族自治区,0.45332001,0.072589,0.018356,0.031999,0.011293,0.010941,0.072804,0.03562,0.5178276,0.39348932,0.44890069,0.30532822,0.29806795,0.72112052,0.56655248,217.69486,0.00237869,169.97573,0.00231497,197.11803,0.00227732,134.47093,0.00227059,134.86767,0.00221008,294.9318,0.00244504,243.86163,0.00232325,775,-0.01437013,-0.01404809,-0.01385693,-0.0138227,-0.01351402,-0.01470373,-0.01409004,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.06403649,0.0554541,0.05621366,0.04862847,0.05234566,0.09643436,0.08020727,13459.84,5047.0,26300.9,2.66689914800872,0.511763475774593,352223404.5,1.33920666022836,2598.0,11363.6,14864.5,68422,1,0,0,1.27047633725244,-0.0,13207.1,8080.57,1502.93,1594.58,329.79,22.36,510.77,24.97,33.22,2216.89,5,1.3080801858565947,1.954027685321668,2.7599435760753433e-06,0,1,1.3039709746192645,10.177358438112666,8.526549286340263
2023,广西壮族自治区,0.6232744,0.084136,0.02622,0.040604,0.019138,0.018551,0.08421,0.044159,0.6084013,0.57940505,0.58114709,0.53720737,0.52869343,0.84816732,0.71891624,217.69486,0.00279474,169.97573,0.00340875,197.11803,0.00294822,134.47093,0.00399497,134.86767,0.00392009,294.9318,0.00287581,243.86163,0.00294805,775,-0.01643313,-0.01936651,-0.01717796,-0.0220631,-0.02172373,-0.01682757,-0.01717714,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.07523718,0.08165503,0.07277424,0.08555898,0.09284732,0.11342414,0.10177752,14757.37,5027.0,27202.4,2.93562164312711,0.542502499779431,362231610.6,1.33161636693821,2651.0,11734.5,15823.9,72107,1,0,0,1.2756783895882,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.3484937577229537,1.843309478585954,3.0929623856718522e-06,0,1,2.436131453508213,10.211060483685701,8.522578663692576
2024,广西壮族自治区,0.70666373,0.091196,0.029959,0.04467,0.022552,0.022711,0.088882,0.048547,0.6637795,0.66781932,0.64363669,0.6381496,0.6547375,0.90020526,0.79721335,217.69486,0.00304913,169.97573,0.00392891,197.11803,0.00326524,134.47093,0.00474563,134.86767,0.00485467,294.9318,0.00305225,243.86163,0.00326912,775,-0.01766329,-0.02176378,-0.01869159,-0.02539165,-0.02586476,-0.01767825,-0.01870995,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.08208545,0.09411517,0.08059951,0.10163566,0.11498274,0.1203831,0.1128621,15336.27,5013.0,28649.4,3.05929982046679,0.535308592850112,369287720.9,1.28898937115611,2565.7,11503.3,18543.7,78236,1,0,0,1.21200651315194,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.61203306877157,1.8680813522453634,3.183173120554008e-06,0,1,2.991634043273788,10.262887779515214,8.519789817263504
2000,新疆维吾尔自治区,0.01403798,0.009214,0.00242,0.00414,0.001419,0.001235,0.009429,0.004521,0.02070943,0.01672298,0.02070991,0.01345696,0.00394296,0.01523551,0.01168113,217.69486,9.513e-05,169.97573,9.838e-05,197.11803,0.00010506,134.47093,0.00010007,134.86767,2.924e-05,294.9318,5.166e-05,243.86163,4.79e-05,775,-0.00088093,-0.00090776,-0.00096248,-0.00092164,-0.00030522,-0.00050991,-0.00047644,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.00256101,0.00235675,0.0025934,0.00214324,0.00069245,0.00203742,0.00165371,3328.0,1849.41,1364.36,1.79949281122088,2.43923891055147,68216676.94,4.99990302706031,194.1,421.7,437.1,4163,0,1,0,4.53658228674969,-0.0,3327.63,2702.4,74.06,1071.29,101.93,21.31,155.28,56.59,23.44,182.98,-17,1.0365188522646431,0.4099639423076923,6.7533495558357035e-06,0,0,-1.6223303315847666,7.218440733198881,7.522621948287998
2001,新疆维吾尔自治区,0.0109632,0.008699,0.002296,0.003856,0.001353,0.001194,0.008847,0.004435,0.01666984,0.0137768,0.01635376,0.01152189,0.00268577,0.00875414,0.01013555,217.69486,7.657e-05,169.97573,8.105e-05,197.11803,8.296e-05,134.47093,8.568e-05,134.86767,1.991e-05,294.9318,2.968e-05,243.86163,4.156e-05,775,-0.00072571,-0.00076354,-0.00077962,-0.00080241,-0.00021555,-0.00030943,-0.0004193,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.00206146,0.00194155,0.0020479,0.00183505,0.00047167,0.00117068,0.0014349,3496.0,1876.19,1491.6,1.86335072673876,2.34379190131403,72329173.0,4.84909982569053,208.0,458.1,459.4,4467,0,1,0,4.16809156222866,-0.0,3496.0,2734.0,73.02,1076.34,86.35,23.73,166.63,52.04,34.64,197.62,-16,1.0028378083387905,0.4266590389016018,5.831992491284527e-06,0,0,-1.6268113596378475,7.3076046483046655,7.536998403755463
2002,新疆维吾尔自治区,0.023042,0.010265,0.002581,0.004605,0.00155,0.001529,0.010836,0.005423,0.02895124,0.020516,0.02785845,0.01734215,0.01284435,0.03090616,0.02776824,217.69486,0.00013299,169.97573,0.0001207,197.11803,0.00014133,134.47093,0.00012897,134.86767,9.524e-05,294.9318,0.00010479,243.86163,0.00011387,775,-0.00118697,-0.00108898,-0.0012528,-0.00115501,-0.00088181,-0.00096026,-0.00103398,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.00358022,0.0028913,0.00348858,0.00276202,0.00225568,0.00413303,0.00393117,3723.0,1905.19,1612.65,1.95413580797716,2.30862245372523,77163609.89,4.78489504170155,215.5,501.7,514.8,4875,0,1,0,4.06804884448575,-0.0,3723.0,2898.0,83.06,1128.01,86.7,16.61,169.55,34.21,34.57,212.24,-15,1.0261112218457245,0.4331587429492345,6.365299351998264e-06,0,0,-1.5623495591250163,7.385634067599347,7.552337020120152
2003,新疆维吾尔自治区,0.02376024,0.010664,0.002696,0.004876,0.001569,0.001523,0.010528,0.005355,0.03208541,0.0232433,0.03203473,0.01790546,0.01264507,0.02747754,0.02654701,217.69486,0.00014739,169.97573,0.00013674,197.11803,0.00016252,134.47093,0.00013315,134.86767,9.376e-05,294.9318,9.317e-05,243.86163,0.00010886,775,-0.00130031,-0.00121667,-0.0014179,-0.00118827,-0.00086959,-0.00086468,-0.0009934,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.0039678,0.00327566,0.00401155,0.00285173,0.00222068,0.00367453,0.00375828,4177.0,1933.95,1886.35,2.15982833061868,2.21432926021152,89399450.13,4.73928221857025,238.0,572.2,589.7,5525,0,1,0,4.08414499624993,-0.0,4176.61,3184.06,86.61,1189.14,91.35,15.61,181.55,46.52,40.55,234.62,-14,1.030583711988815,0.451604022025377,5.653245686113393e-06,0,0,-1.557564964020664,7.542399023918683,7.567319822524956
2004,新疆维吾尔自治区,0.03395775,0.012201,0.002886,0.005486,0.001847,0.001982,0.011914,0.005785,0.04413519,0.0277283,0.04140113,0.02612297,0.02655659,0.04291112,0.03422259,217.69486,0.00020274,169.97573,0.00016313,197.11803,0.00021003,134.47093,0.00019426,134.86767,0.00019691,294.9318,0.0001455,243.86163,0.00014034,775,-0.00172401,-0.00142266,-0.0017786,-0.00166024,-0.00168018,-0.0012855,-0.00124499,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.00545792,0.00390772,0.00518446,0.00416051,0.00466378,0.00573844,0.00484492,4910.0,1963.11,2209.09,2.50113340566754,2.22263465952044,103135168.4,4.66867209574983,283.3,680.3,690.0,6512,0,1,0,3.89549779892895,-0.0,4909.66,3631.79,126.88,1314.13,110.91,18.2,196.14,20.11,54.01,265.9,-13,1.0142584154049685,0.44991649694501024,5.523088692629091e-06,0,0,-1.4896336925479183,7.700335945007551,7.582285229385018
2005,新疆维吾尔自治区,0.02468935,0.01092,0.002656,0.004932,0.001718,0.001614,0.010466,0.005202,0.03408944,0.02229617,0.03289041,0.02229818,0.01541075,0.02678151,0.02383016,217.69486,0.00015659,169.97573,0.00013117,197.11803,0.00016686,134.47093,0.00016582,134.86767,0.00011427,294.9318,9.081e-05,243.86163,9.772e-05,775,-0.00137204,-0.00117255,-0.00145138,-0.00144341,-0.00103719,-0.00084511,-0.00090229,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.00421563,0.00314218,0.00411871,0.00355135,0.00270638,0.00358145,0.00337365,5506.0,2010.35,2604.19,2.73882657248738,2.1142850560059,114009656.4,4.37793157949305,304.3,772.2,788.1,7332,0,1,0,3.71995059106252,-0.0,5506.5,3859.91,183.27,1628.77,106.73,26.12,302.74,17.32,56.46,310.14,-12,1.0205905205905206,0.4729731202324737,4.19324242854784e-06,0,0,-1.5513756468600979,7.864876965336407,7.606064115247599
2006,新疆维吾尔自治区,0.03536486,0.012246,0.002984,0.005611,0.001763,0.001888,0.012251,0.006254,0.04449428,0.03004213,0.04333019,0.02363659,0.02372354,0.04666999,0.0425994,217.69486,0.00020439,169.97573,0.00017674,197.11803,0.00021982,134.47093,0.00017577,134.86767,0.0001759,294.9318,0.00015824,243.86163,0.00017469,775,-0.00173638,-0.00152721,-0.00185147,-0.0015198,-0.00152078,-0.00138482,-0.00151148,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.00550233,0.00423381,0.00542603,0.00376451,0.00416625,0.00624111,0.00603083,6047.0,2050.0,3045.26,2.94975609756098,1.98570893782468,126438827.2,4.15198791564595,329.8,972.5,900.6,8653,0,1,0,3.57740717995078,-0.0,6047.27,4436.21,230.6,1813.64,117.82,30.88,341.01,19.31,65.04,356.15,-11,0.9260668380462725,0.5035984785844221,4.021331511923448e-06,0,0,-1.4802601522030683,8.02134156237732,7.6255950721324535
2007,新疆维吾尔自治区,0.03272789,0.012059,0.003037,0.005535,0.001838,0.001649,0.01189,0.005848,0.04302125,0.03130599,0.0421492,0.02584172,0.01648063,0.04264478,0.03535231,217.69486,0.00019762,169.97573,0.00018418,197.11803,0.00021383,134.47093,0.00019217,134.86767,0.0001222,294.9318,0.00014459,243.86163,0.00014497,775,-0.00168555,-0.00158387,-0.00180691,-0.00164445,-0.00110099,-0.00127842,-0.00128138,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.00532017,0.00441192,0.00527814,0.00411571,0.00289427,0.00570282,0.00500485,6576.0,2095.19,3523.16,3.13861750008352,1.86650620465718,132574284.9,3.76293682092213,365.9,1254.1,1055.1,10501,0,1,0,3.23986794305777,-0.0,6575.73,4943.69,284.75,1873.37,124.51,33.28,378.39,22.26,69.81,416.87,-10,0.8413204688621322,0.5357603406326034,3.4227795501765465e-06,0,0,-1.4978264723082197,8.167113593148743,7.647399520368061
